0.935030830871, 0.960715750946, 2.08195278654e-05, 0.0392634295264, 0.494786001897, 0.551398130638, 0.477860101729, 0.529829211769, 0.545541745018, 0.53310652955, 0.480332114083, 0.527423906946, 0.446992658952, 0.533537168025, 0.515089755853, 0.464486211008, 0.481010069089, 0.534753484507, 0.465008193685, 0.5103340373, 0.527927167143, 0.50314552245
0.0649691691287, 0.936003855134, 4.75246852336e-05, 0.063948620181, 0.505327667211, 0.47186897571, 0.488087684544, 0.514533166254, 0.530812439987, 0.537192657627, 0.525154801312, 0.510166617096, 0.584596485697, 0.584252222057, 0.639605149255, 0.527842041929, 0.491482468812, 0.508633364783, 0.497186740704, 0.492409380424, 0.526921963333, 0.53913214196
0.208608527326, 0.950299355514, 3.38661722612e-05, 0.0496667783142, 0.555874842468, 0.566852464925, 0.502280459906, 0.498301299375, 0.477719115244, 0.472354234501, 0.51138821703, 0.536173622444, 0.484440601215, 0.497758635703, 0.497756056492, 0.49326077681, 0.505410014784, 0.52456715798, 0.485542108754, 0.513109975694, 0.500685546445, 0.472615193667
0.208608527326, 0.956887239805, 2.81013173854e-05, 0.0430846588776, 0.550823619858, 0.544156495522, 0.586854104517, 0.511154427213, 0.462413853575, 0.518744074015, 0.47832282928, 0.491226997197, 0.642470194452, 0.586228866575, 0.444321410867, 0.491921987252, 0.456566908834, 0.470758086786, 0.511548492936, 0.520013716725, 0.509909140588, 0.501310110156
0.0179862099621, 0.965800630493, 2.35858017025e-05, 0.0341757837056, 0.506908913116, 0.534015063652, 0.48315971983, 0.502166653105, 0.404802166712, 0.518152635844, 0.507760570751, 0.668099872206, 0.879733033946, 0.954016191773, 0.549188162152, 0.783487507652, 0.649915896877, 0.620749741311, 0.786707032164, 0.595056974612, 0.573693309896, 0.554652859866
0.935030830871, 0.933677675179, 4.67703306871e-05, 0.0662755544906, 0.486238770343, 0.4310223935, 0.545061687342, 0.467320674252, 0.517493566823, 0.574529216507, 0.48911394838, 0.432530822171, 0.625448566274, 0.487229852008, 0.483934103945, 0.588718527672, 0.477024297942, 0.400401767277, 0.58143304065, 0.46073713037, 0.527636983066, 0.60219713677
0.5, 0.935346860058, 5.23083656491e-05, 0.0646008315767, 0.530812439987, 0.537192657627, 0.477235496719, 0.48590037924, 0.547877972942, 0.506156004414, 0.639605149255, 0.527842041929, 0.430339417873, 0.502948554529, 0.545994414521, 0.695999285934, 0.526921963333, 0.53913214196, 0.539420915747, 0.482732441579, 0.533230980767, 0.493278813968
0.0179862099621, 0.931953787789, 4.43404595068e-05, 0.0680018717514, 0.559714531832, 0.455066826693, 0.438814409906, 0.515749470446, 0.468076272295, 0.5092072924, 0.548596108583, 0.437313287088, 0.455880638894, 0.501257250735, 0.464877528146, 0.524291883796, 0.571178400857, 0.436953629013, 0.445053789118, 0.519547797031, 0.495016296112, 0.512448069893
0.791391472674, 0.959924197989, 2.18841437178e-05, 0.0400539178678, 0.644765956358, 0.51073991838, 0.494786001897, 0.551398130638, 0.477860101729, 0.529829211769, 0.595077284527, 0.458818805004, 0.480332114083, 0.527423906946, 0.446992658952, 0.533537168025, 0.621755547086, 0.498187459528, 0.481010069089, 0.534753484507, 0.465008193685, 0.5103340373
0.0179862099621, 0.967381736705, 1.73893678229e-05, 0.0326008739273, 0.545541745018, 0.53310652955, 0.512047060728, 0.692376703246, 0.591722031768, 0.667951494298, 0.515089755853, 0.464486211008, 0.491418935544, 0.45320707599, 0.405939980994, 0.484528749951, 0.527927167143, 0.50314552245, 0.462286093633, 0.470347662267, 0.37490165876, 0.505523854571
